,mi_fecha,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00,2021-06-01 00:00:00,2021-07-01 00:00:00,2021-08-01 00:00:00,2021-09-01 00:00:00,2021-10-01 00:00:00,2021-11-01 00:00:00,2021-12-01 00:00:00,2022-01-01 00:00:00,2022-02-01 00:00:00,2022-03-01 00:00:00,2022-04-01 00:00:00,2022-05-01 00:00:00,2022-06-01 00:00:00,2022-07-01 00:00:00,2022-08-01 00:00:00,2022-09-01 00:00:00,2022-10-01 00:00:00,2022-11-01 00:00:00,2022-12-01 00:00:00,2023-01-01 00:00:00,2023-02-01 00:00:00
crecimiento,0.01260219273485741,0.0,8.107434051246038e-06,0.00027838720050098333,0.00027463580245239844,0.00011530645529641823,0.00011295314884260479,0.00013589339978561745,0.00031534475279347546,4.0725720421009754e-05,0.00017791382122548226,0.00026199056178421456,0.0002589363260708207,0.0003126463089217198,0.0002348745856430056,0.0002098236601576354,6.853868835437965e-05,0.00011473948834294785,0.00029568793676370447,8.160434440282202e-05,9.024182877667312e-05,0.0,0.0002662370650906148,0.00032855516019915875,0.0012010300946573196,0.000218883251951125,0.0002638056635921862,0.0006327230006171507,0.00021813389914045712,0.0003826606016947132,0.000599465369635032,0.0005070544834014853,0.00021799456144561534,0.00027771883839863056,0.0004950137825997596,0.0009977577370753933,0.0006373919777585333,0.000227719364010246,0.0008746739492981311,0.00011669635620813583
capacidad,0.012597972242293975,0.0,3.714562723279528e-05,0.00045305071567883855,0.000555927013059159,0.00036988205570351535,0.00027446064527463757,0.00035779800601780127,0.00040444221975758445,0.0001231478734164602,0.00031707560157747517,0.00022825684755994907,0.0005934514525610022,0.00024974129025545465,0.0005898002472858278,0.00026020948539936286,0.00028489624091406293,0.0008932101832875686,0.0003989526464347576,0.00020686714652251524,0.0006337174288230305,5.335570025086685e-05,0.00032435511947460005,0.00034963749925898916,0.00042864774544344416,0.00040755898408843333,0.000340815710349403,0.00024039708078710132,0.00033719202240597437,0.0003137176448911308,0.0005612388826523623,0.00047146958856728824,0.0002487173678875098,0.000733439109782835,0.00036880586335392057,0.0005626059929059837,0.00038323166639669243,0.0005825326819129244,0.0006531307260862218,0.0002665958541404491
debate,0.012590663817473757,0.0,0.0006078747212815086,0.0005705199802185934,0.0015669517584368554,0.00034100574235344046,0.0006560313247455093,0.0009683824104045932,0.0007950803176137521,0.00033858610604795735,0.000698473842104459,0.0006912468608677281,0.0010911909984890923,0.0009382581897488803,0.0014420212201963956,0.0008118731096622525,0.0005029933496605372,0.001030604114997911,0.0008655743404264487,0.0008737292464840234,0.00042011201672186374,0.00018916080346895983,0.0009122995900672084,0.0007956309726008006,0.0007518365858161561,0.0008349195462820231,0.0005437812982732024,0.0005270991030351254,0.001110967636384164,0.0005900868947656835,0.0006746840973426379,0.000928851224458035,0.0020288449709016153,0.0005319510598633732,0.001180273349948983,0.0008791205956401979,0.0006554369389556378,0.0005992668969155993,0.0005080115972918306,0.0008067831666588415
cámara,0.012579064314744759,0.00543711454800085,0.003148735677180198,0.002043083722940134,0.0011983338409435422,0.0012364621444639866,0.0010065571438895294,0.001377929595539905,0.001411610627993923,0.0007476271904972867,0.0013210127474875839,0.002242803037209975,0.0011506297352386317,0.0010750188071867622,0.002228437225605848,0.0018041245541620312,0.0015673011659146831,0.0009668562420400046,0.0016252661621860456,0.0013203492363023225,0.0012728505276670683,0.0013798734941385226,0.0016411717866868687,0.0018401329587518507,0.000959338704967816,0.0012392105196408847,0.0017865974164096056,0.0006365500053206222,0.0011222128858276222,0.0010462867210101004,0.0015486330378935462,0.0007784386155477764,0.0010539870314092334,0.001923886796103979,0.0008306274084309061,0.0011562572516655427,0.001196278500126889,0.001762565264605856,0.0010307497688091614,0.0011490463737271342
gente,0.012552303058842806,0.0,0.0019207230515306413,0.0005650211200584158,0.0020638497669102493,0.0010827740660986267,0.002219087024985668,0.0005627822019756289,0.001048469295411264,0.00018391146024567537,0.0008840658386196607,0.0008472770114971321,0.0009475607220848222,0.0008926155281772078,0.001399805642393397,0.0017757876359778709,0.0012883479401596114,0.00046624446234071415,0.0006039781101558534,0.0006297115295843332,0.0001513574954478218,0.0007727057315618615,0.0008960156088950419,0.0012332544346754632,0.0016795664993486572,0.0006521007477075817,0.00012472953420637983,0.0009194022109718528,0.0011396004355379383,0.000584097768951085,0.000860701129889335,0.0008911413072902904,0.0009284670719855199,0.0011052630361011535,0.0010889419675490257,0.0009561114206981068,0.001557632518712344,0.0012590189025448223,0.0013001382340583254,0.0012780094093846044
casi,0.012535070331586962,0.0010630414987328437,0.001627104440464455,0.0004196407161863434,0.00041827393699111576,0.00045656002584389127,0.00034831755922078313,0.00034450441538287776,0.0003333779376798928,0.0004689271891213832,0.0003585462411409568,0.0003986955077488285,0.0005321733585929864,0.00047369097017941497,0.00047259637349189647,0.0003864251935207919,0.0005751031086834917,0.00039909891237894856,0.0003839827964640761,0.0005940765152026104,0.0006218823303896785,0.00028703445772478286,0.000546518845777805,0.0004385387309262471,0.00044481395201622514,0.0003501737624748493,0.00032034430591230186,0.0005431698639499454,0.00030264092432521914,0.0006653314334819095,0.0003298830232730312,0.0004815422523924264,0.00034934776971678495,0.0011501322145389856,0.0004274649750577328,0.0005962667740520262,0.0005718771529331091,0.00047505976932691604,0.0005184228486950538,0.0003311158997802622
lucha,0.012512126671247348,0.0,0.0006432872959885534,0.000371164153558924,0.00044427459859547075,0.0006748010669539097,0.0005157868198272607,0.0004802935617204291,0.00043425796153544687,0.00020948809636799867,0.00031492000117637855,0.0004804614181878746,0.00023362956023723007,0.0004746941574586852,0.00015246748011482183,0.0005829901244957595,0.0004189143973524384,0.00014745932831225104,0.00031883331295035186,0.0007542261974883103,0.00013733748412671104,0.0,0.00016755560527628567,0.00021079475998446784,0.0006582468500614481,0.0003328074410154695,0.0001947288820136611,0.0004867141635937825,0.00022320444879446268,0.000366245713339859,0.0005336750315572712,0.00030564835410721306,0.0002865092554575446,0.002008123718936273,0.0003705847712958471,0.00048003922580267346,0.0003304697825381677,0.00040390969176583254,0.00032321915938245957,0.0008544411778242021
oposición,0.012490616150472755,0.0,0.0006545690355753673,0.0006911451383935888,0.0012957308929696233,0.0006881424871077057,0.001102985448098523,0.000652781398492938,0.0010157287978676717,0.0001573705557098172,0.0004822013673743363,0.0008290122806133979,0.0005556681303856359,0.0006861498866734733,0.0006330180476156421,0.0014287582427351588,0.0004005552629907163,0.0005816981812033169,0.0007185339510743527,0.0007122424436809475,0.0014522387002361985,0.0007304339131040392,0.0006464933217216921,0.00038408151117258726,0.0007106751979231988,0.00085822444270729,0.0016131156077681013,0.0006788554757045326,0.0006748043564452163,0.0003956628513371893,0.0009782683394125092,0.000500997598553888,0.001414012859898593,0.00029690740482305454,0.0004409809503624791,0.0004907630740947351,0.00044636906029656696,0.0003860871281744329,0.0017740718899597583,0.0002591441057901205
acuerdo,0.012487236403182056,0.0015867175903715041,0.0017455038066679493,0.001169312273961354,0.00012649535055989216,0.000756102662349477,0.0020427246828426957,0.0009919890628132253,0.002793014797374969,0.0029586107982324528,0.0009899012467051045,0.001373840068961912,0.005581091408269161,0.0006899083139222239,0.001718020077600504,0.000936894007466347,0.0008338048795513322,0.0012349572525293462,0.001247577645979729,0.0009268007156392505,0.0013072049874843692,0.0007563682720683052,0.0012410585286839833,0.0010671976857492115,0.0009892998140644976,0.001644568321288306,0.00038692286620987265,0.0008306724876462743,0.0011315584681229457,0.0010923405382965395,0.0005985026031685015,0.000987164257571822,0.0017188169875546003,0.0021147462265057666,0.0010231950322225096,0.0008788904983913889,0.000740959411403262,0.0008377043657382581,0.0005889401718271709,0.0009522400729012457
vivienda,0.01248324194349193,0.0,8.36628744117808e-05,0.00026179220756124516,9.485203869137663e-05,0.00023550793287792438,0.00015293997980142206,0.00012181910624040466,0.0004646543293270822,0.0,0.00047368025661424296,0.0006016871623471381,0.0010333905110496923,0.00029440156586930927,0.00254355166987763,0.0010198397793967965,0.0018909119191130837,0.00034744036175162754,0.0008194150738949381,0.0019547909566001863,2.749400635083146e-05,0.00013864230392538577,0.0008391538062508301,0.001979032900255813,0.0015706127090164101,0.0007028830271253674,0.00024541027257463956,0.0004802025073268292,0.0006450091606194237,0.000438160213354643,0.0002844428336672266,0.00017624132773077088,0.00028976593182167217,0.0,0.00041804564033926883,0.0002703544025918365,0.0004933058579965282,0.00036673072466558595,0.0004886705803510109,0.00018419848392636258
propuesta,0.012481695692279526,0.0,0.0001228348439746905,0.0006108294645535593,0.00021447961528632854,0.00031178398597445393,0.00022826979063723035,0.0005704292281468648,0.00023933832148873813,0.0012596010146244325,0.0008681390842642116,0.0007068923186077558,0.0007868982129017014,0.0002833435832085892,0.00019283108954002697,0.00043526443059468115,0.0015805179383091737,0.0006094024737749638,0.0006772885359404259,0.0012718460395684304,0.0004907622293713214,0.0002022461752005558,0.001679307662391101,0.0005517642112763388,0.00028470437612551793,0.0005010285638507903,0.0001317323839958835,0.000854275232085824,0.0010007247636977844,0.0004728882894865123,0.0004669322448895538,0.0005161172832209518,0.00040385255463285723,0.000784072699418515,0.0008001356826440122,0.00037939076134330195,0.0005723329078579178,0.0005150831341863742,0.0005581014153030256,0.0004982297792125174
fondo,0.012466952169849499,0.0,0.0,0.0002883155151421712,0.00025737265537272323,0.00032493092550425035,0.0003530103215820437,0.0005133557177608347,0.0010852164376643654,0.0009219968152300358,0.000717900573818412,0.0006113176319631729,0.0004817685313717433,0.00047878813968811476,0.0003846564132958653,0.0004281082621995738,0.0010133216352836388,0.0008579590479370566,0.0004223416012134397,0.0004167364062075929,0.0003842919625836531,0.0011039017366322916,0.00044802638825978887,0.0003855308348076623,0.00044906731812906935,0.00040086257517007393,0.0004827022969928775,0.0003630245264397819,0.0004679890457667543,0.0002691851719034679,0.00032381541200046193,0.0006676581038474638,0.0005414350507729801,0.000213899517612496,0.000216263493512169,0.00067529949408653,0.00037327245366976095,0.00038610228355164455,0.0005080874486093917,0.00016164660584831007
quiere,0.012449808686974428,0.0,0.00041167196180394097,0.0005612403423014052,0.00010623212420777591,0.0008560033096311016,0.0008729926062556641,0.0006260984373712005,0.0006254342088897048,0.00022501639560578666,0.0005553271293774342,0.0005146053165678405,0.0004867821759178419,0.0007534462539247654,0.0011240816548523963,0.0007893152996196635,0.0006632791478424548,0.0007835908862970427,0.0006583160054685705,0.0008311769618349774,0.0006964584659218056,0.00039786623023502216,0.0012950141332183664,0.0003582073748244343,0.0006355975806212053,0.0006220267230366369,0.0008929544571388845,0.0004796778298336364,0.0007019234330570303,0.0008646895008487897,0.00072988910640668,0.0006004945105418985,0.0005535251177645245,0.00032516827150318075,0.0007958785049330384,0.0013165552301223863,0.0006178242645575308,0.00043908198658792113,0.000925148939089962,0.0006837043477992567
aunque,0.012411668663227626,0.0008202428229229029,0.00015002918171464502,0.00047520633221874697,0.0007908040108339047,0.0006309970486976182,0.000716575351039149,0.0009074568561561905,0.0006169454373818755,0.0009839691312305858,0.000663409841041627,0.0005792075969395655,0.0005770589268658453,0.0005969239730898822,0.0007663695271338661,0.0004876421839715748,0.0006351625005407141,0.0003777326554780099,0.0008820181214281526,0.0007266949971085214,0.00041211709176000426,0.0020389676915882676,0.0007202311967264527,0.0005255952616938023,0.0006988983508006644,0.000441765227853735,0.0012942668721300742,0.0006184521879872764,0.0005743203624032448,0.0006089011874320699,0.0005458650017895292,0.0009076981748873901,0.0005648475434608305,0.0006443922607516922,0.0005621318877331668,0.0006012908687965552,0.0007924119975018605,0.0016564367900507688,0.0016567294668484156,0.0005846201120701711
ejemplo,0.012399127638935248,0.0,0.0005350433949839403,0.0007010692432344983,0.001057182510141592,0.0007637537922168099,0.0010341418954525605,0.0007263903527982645,0.0007796553530522946,0.0005504541211255371,0.0007142718146120112,0.0005628453544436081,0.0006240310565140405,0.0008549678991746733,0.0007825792972393633,0.0006579823094222257,0.0007091042499543974,0.0008615879897518723,0.0007061642684206903,0.0007399485306974515,0.0004743690163955668,0.000847751109294027,0.0009017109099546289,0.0007148066399451003,0.0008659052892220333,0.0008171508504317672,0.0005944657336392487,0.0009061171889085183,0.0008371878678979526,0.0007471168152364527,0.0006648545559984943,0.0009000675363656863,0.0009051444134151406,0.0016635823591004217,0.000777954848312821,0.0008245915392010479,0.0007859509100905045,0.0006860259120622768,0.0011164965846697447,0.0010900146541871904
sánchez,0.012389975966048405,0.0,0.005701963502210683,0.0013983813409166371,0.0010705091039178928,0.0023524468023653046,0.0021063473492571425,0.0008706730146235425,0.0022014834440963705,0.0005119195100476261,0.0016589235931959393,0.0014213268730790061,0.0008523753121480529,0.0010714356036445592,0.0012875855292972021,0.0014635751742820328,0.0009487350791092194,0.001743501241578835,0.0010606775866154813,0.0014611738423003806,0.0011925341646798473,0.0014225562973426134,0.0016809617294323892,0.0013616535699761793,0.0009757885265967233,0.0005778918270427951,0.0006666974653188087,0.0010943468633557603,0.002004217925418881,0.0013762055446621554,0.0019463055385730021,0.0013026252862321985,0.0019309751287772828,0.0012182775987520356,0.001137477072452105,0.0011917934131535305,0.001259773985389734,0.0013552996095765018,0.0022101828867011476,0.0017341404388676307
gasto,0.012381247357070357,0.0,8.237572408266001e-05,0.0004717386076084171,0.0007388909000516531,0.00017736902393406683,0.0003450416261697519,0.0003039990827876895,0.0003371685451639294,0.0006089423848620205,0.0007274777522447776,0.0005435105424072561,0.0007870600031610405,0.0005423460434628464,0.0004386235063418217,0.00016426899654616787,0.0001210794266691003,0.00022713998315997618,0.00034788843381089153,8.007050188547288e-05,8.533092145901963e-05,0.00017961018932948787,0.0003718444770537422,0.0007390864624157357,0.000773968046116869,0.00020882621528832252,0.0011178773114184208,0.00017216169702097633,0.0008511887830068836,0.00045008020743874413,0.00016549709150418503,0.0006978924307974395,0.0004919547170582073,0.00027209757452878843,0.0002925260582613178,0.0006038787477268204,0.0007327807215163443,0.0002146571788444193,0.00014392607496956062,6.776113969336685e-05
trabajadoras,0.012351843940743734,0.0,7.887354087883926e-05,5.7715120292832e-05,0.0021276061432996935,0.0004066759930992529,0.00030927765412764647,0.0002623603567244772,0.0002651288443060948,7.054734331584961e-05,0.00031412584797173765,0.0002934400277341171,0.00026709910104629267,0.0001815158363342769,0.0004944960229587945,0.00020248887309352564,0.0003430700750967513,0.00020221036733385645,0.0003875548023863108,0.0008305959438426888,1.8651900938893047e-05,0.0,0.00020110011881700055,0.00027250829047035244,0.0005053164093278227,0.00022096611784285254,0.00011092467706809808,0.0007126647216082128,0.00036058835869360825,0.0005358455790780409,0.0004285092583578141,0.00036737775645348655,0.00024873303154269977,0.00021853284357526204,0.0005105365416613669,0.0002790029348612402,0.00040255921881913716,0.000333038331025044,0.000535777202506094,0.00046286760310063773
tan,0.012347990787725305,0.0007242944826005203,0.00042821515968457954,0.0007897964840396913,0.001265749837214759,0.0009846411867237017,0.0013513033620485802,0.0008610191572666776,0.0007402246230511248,0.0007141637409468448,0.000702556759851166,0.001148717638200001,0.0009584774248566751,0.000822508546797681,0.0007751674408995527,0.000951285605117627,0.0008922015443713196,0.0009319733818648596,0.0009668883877995281,0.0009829454782661602,0.000723150384958845,0.0026320711902906584,0.0008342313270580246,0.0010216843832757537,0.0007760429887713547,0.0011414723365543568,0.00062460066265878,0.0007217318647571217,0.00100639309505017,0.0009174340833101638,0.0010354124005491612,0.0007196004167807867,0.0010207346269845339,0.0007592034166467688,0.0011382555557267367,0.0011392073753914748,0.0010832072351794622,0.0013182091789553435,0.0010853655521795504,0.0010842753223362861
digo,0.01234061476839976,0.0,0.0031836828246499032,0.0007169296679421409,0.001065382439918259,0.0008007937790432981,0.001325485440089511,0.000815673114465867,0.0008161945880872822,0.0006589038329963617,0.0007263768831672408,0.0008886418807387058,0.0010234468596114275,0.000652758247019465,0.0003176983483583906,0.000739488314502674,0.0007344783408630325,0.0007493182057361177,0.0014636876731146055,0.0015470883160896257,0.00046905050694083874,0.0010871891755828266,0.0009655232454955624,0.0006568995352722509,0.0008306493135879765,0.0007444631344191718,0.0009737450201069001,0.0008638368548721994,0.0006007567615936747,0.0007151496476012843,0.000909181187973054,0.0007893920642732731,0.0007160364003287057,0.0003731927778780369,0.0008671388720275291,0.0009030673654210244,0.0012858710704093043,0.0004918548156309748,0.0013489672380756915,0.0010284200040365148
familias,0.012297814680882535,0.0,0.0005464106535209514,0.0007638906241339359,0.0008616686116665683,0.0009720460166577643,0.0006864585627204091,0.0007856848638484839,0.0005205020294948229,0.0012489791095488608,0.0006999092224477142,0.0006500648420651523,0.0007091002339598416,0.000521630752425848,0.001644835271183878,0.00042179362400933694,0.001664281462114221,0.0006071714543454748,0.0006870198047759807,0.0006926678678096219,0.0002198360954198813,0.0004354764668431169,0.0007208902602757036,0.0006084115517207326,0.0007130319909920011,0.0011944076707205993,0.0005845545183178284,0.0009868855382342524,0.0011248001278091288,0.0015245688977940893,0.0007761057361126183,0.0009688168177454708,0.0004853546651227524,0.0004707519683793631,0.0014561879583614532,0.0010106871387539035,0.0009549748209076558,0.0009224517747959848,0.0008917376080678545,0.0007256279926163872
peor,0.012259625931431595,0.0,0.0009250764330251731,0.00033300999307233205,0.000339023446952623,0.0007648641458881746,0.0005340553777491817,0.0004433488619973967,0.001169755848667962,0.00014213268264762048,0.0008979020147902694,0.0004463260489276615,0.0005190490390060525,0.0006050070476241712,0.0009699593209768656,0.0006978015926692281,0.00045079094907389924,0.0006209961353570337,0.00020502835938964242,0.00026840651975637163,0.00044053404239186283,0.00023051911989542488,0.000444485540489512,0.00032104064731956034,0.0007010928007963687,0.0004640839739768572,0.00031200285689721684,0.0004824611411492719,0.0005870443616083447,0.0005596712197365449,0.0004078245727013905,0.0003484031498019075,0.0008033498612943946,0.0005981567779807371,0.0006407268270597544,0.00047089131662610064,0.0010157100350920607,0.0005295269670922445,0.000422459070519226,0.00034823670207609656
hacia,0.012178051365752562,0.0,0.00023563278399369486,0.00035334766553403967,0.0005324044068937043,0.00045971526752156764,0.0003291118043087401,0.000462729866803673,0.00036650056130945233,0.00034658336118383547,0.0004793953730345051,0.00028315888606619734,0.0006241317601183304,0.00045202000300570086,0.0004505886357929468,0.00029117906572619025,0.00034256787799405935,0.0008791373201720142,0.0004864430312803648,0.00043419155647431395,0.0005901981997959967,0.00044811385782739206,0.0004698393755452321,0.0002027252800747021,0.0005145094711536289,0.00045533501422361135,0.00036761735315443315,0.000329862263000938,0.0006605008990616616,0.00046449059976652265,0.0003956380601481379,0.0007514356725304857,0.0004575201142184614,0.00032367262357114546,0.0004031296184629334,0.00046679382811141295,0.0003768315987894184,0.0003276617643717311,0.0004625741258639394,0.0002518367830053608
llegar,0.012176549038212636,0.0,0.0003997717943076082,0.00044618310425859623,0.0001845732195403446,0.0004261435523248163,0.00044258604164789186,0.0008649149068739099,0.0004752797638670415,0.0001874448926130738,0.0004771583657893127,0.0005111187503268595,0.0004806731782137494,0.00029591749176837985,0.00041181409098702833,0.0002512762670454604,0.0005065586673913433,0.0004167562801177704,0.0006970640231932938,0.000728776893179832,0.000519276563844747,0.00016587632206852094,0.00039635826893506896,0.0007828972599181477,0.0005033307711234226,0.0003972079806079514,0.0011228927413911044,0.0003336657261250495,0.0006634512972698679,0.00045128333471039164,0.0006633733762781398,0.0003520510090390537,0.0004658704110204055,0.00045614415224964623,0.00036483674568878763,0.00031458463912372554,0.0005728527052741386,0.00023145398571980603,0.00027084131220215434,0.00026159909821283717
sino,0.012151304045651568,0.002082166506200279,0.0017683637917552044,0.001220196241243859,0.0011618668000854145,0.0011429844495777991,0.0009835605118581985,0.0010960042411870454,0.0015119710658789548,0.0009056543255949308,0.000895257408120128,0.0012623210354933089,0.0009884549797533496,0.001003140287469108,0.0015264777265698408,0.0010501671959674953,0.0012671818389461077,0.0009249915802789373,0.0011896791423494301,0.0010227148265499566,0.0007462239894265781,0.0011890562302327924,0.0007704200729439489,0.0010470087038068926,0.0011094369002659023,0.0028359236849041358,0.0017102489860841132,0.0010411748268189516,0.0009453119519896816,0.0008808663954465212,0.0012695319622615477,0.001352121071944172,0.001434886419456634,0.001146600633879056,0.0008657582212412562,0.0009640547998545587,0.0007923939115927049,0.0008577427301228943,0.001097682479870333,0.0011289523327806953
iva,0.012147918869866325,0.0,0.0,0.0002337155758895713,0.00023511431193693968,0.00022005636688130414,7.307733658334354e-05,4.740430265106287e-05,1.1919523880430241e-05,0.0,0.00011370501073076604,0.0001702263708388318,0.0005165314578326162,0.0004976741071897716,0.00012063467207910306,0.00012278467019613198,3.9030444336917674e-05,9.843385804131935e-05,0.0004155753262440501,0.0002998758945084247,0.0004716726058047117,0.00031781477913346454,0.00018701455792561602,0.0002680330186657461,0.0003055451240322602,0.0003686569215867493,0.0005303333211310172,0.00048152655604565226,0.00038726414809846,0.000440960229666355,0.00019761380369408708,0.0003172328089436909,0.00031993451594364503,0.00011088638289463623,0.0007719760858923041,0.0008252365159839055,0.00013817924361715837,0.00013787691582076852,0.0003687523667201822,0.0001540216980492938
semana,0.012122875034349834,0.0,0.00028139770786637865,0.00036554569540278706,0.0005947435846433809,0.0009341677381025135,0.001262406153954193,0.0006133918442127133,0.0005820442168872571,0.0010604672563807038,0.0006323090732845584,0.0009824628558468625,0.00025677353078156493,0.00026168095936733457,0.002128190373664731,0.0007440157999776198,0.0007135801630995724,0.0003840864921124305,0.000570080410064408,0.000497888709457422,0.0005037986163298594,0.0008475416288100027,0.0005014341319071013,0.0005730994248017546,0.0006038647156036233,0.0005746789099701766,0.00010117929570423606,0.0003601280091335335,0.0007244531650623066,0.00044407886469906527,0.0007324977034941125,0.0006949875328492308,0.0006620497792417951,0.00019664157311466676,0.00038057049490115597,0.00040651372397485083,0.0005782772122459881,0.00036189065438631626,0.0013256868833868302,0.000624152852482531
incremento,0.012113938328070617,0.0,7.801120364891759e-05,0.00031183487070292635,0.0003094534459652183,3.574893181072144e-05,0.00025159438585426597,7.811331687287283e-05,9.142211535261764e-05,0.00014674518710182228,0.0001606879571732659,0.00012547319256667224,0.0004144527636954334,0.0007031141220335901,1.8585070408951753e-05,7.652058628106828e-05,0.00010797377561347354,0.00017513622971386915,0.00015168144393051502,0.0002676998951006995,0.00014590102640110115,0.00026358279069013527,0.0002010642747148891,0.0005073978354334202,0.0005582660308236327,0.0003968500902575952,0.0,0.0003391709023690784,0.0004087089646817431,0.0006616964253915637,6.815112337154255e-05,0.000233118915575353,0.00011348232116365805,0.00036027917631204577,0.0002389168341883679,0.0005296988243299705,0.0006136197211779908,0.0002886480709318378,0.0001757660479564572,0.00017474253738904434
consejo,0.012066352719723339,0.0,5.897078837923711e-05,0.0012464747377029294,0.0006431929408646709,0.0005881119727552569,0.0007534468811273793,0.0005787903126553269,0.0006769341240878718,0.0002300659498715901,0.0007897074996871628,0.0012169615457452816,0.0003325999640566029,0.001155970039266875,0.0012148612256642447,0.0012205716457580637,0.0008015067604840042,0.0012876264200396177,0.0007953439547280581,0.0014128906112842886,0.0011946892570681344,0.0006343829294269937,0.0008245858014789631,0.0005036662297306043,0.0004718039843784716,0.0006474911044629967,0.0003634057260461387,0.0005945458323304941,0.0008437787067291544,0.00041521603944442683,0.0004676160752285047,0.0005279202923153308,0.0024723944516544896,0.0004758613405715404,0.0006957146962972002,0.0008020198771397421,0.0007430863686418671,0.0010109389866708109,0.0006286669941858731,0.0007686247310768555
cómo,0.012020604042155547,0.0014683590386683468,0.001328894637993627,0.0013062416314378546,0.0009038500865841515,0.0024381342718037408,0.0024706086612296574,0.0009941609397796606,0.0018911183104311849,0.0015365456211560349,0.0010287768922167596,0.001001921355721661,0.001051073847851277,0.001286781965633463,0.0008479187353083299,0.0013539193165965995,0.0018889107728215398,0.0013110820303767021,0.001110047209598228,0.0010846301705757044,0.0013771687123496365,0.0007102216990569447,0.0011351394487853317,0.0010026562181245644,0.00084177016000224,0.0010609749827669502,0.0010024496105720741,0.0009116722360151234,0.0012037382029845363,0.00102717335690374,0.0008328252886101479,0.0012199372190924583,0.0006375934109705636,0.0015070376581026968,0.0014659222861633798,0.0009967658627933157,0.0010515829803677472,0.0011512630726014004,0.0008715614017001678,0.0012767285358696743
entonces,0.01200207647396101,0.0,0.00025081994447854415,0.0004658860437240019,0.00034139351363310697,0.00030035093288819525,0.0003605971220435444,0.00038170932736465116,0.0005515750398168701,0.0005817026544549885,0.0004919509371863613,0.0005530872577753475,0.0004624613628815866,0.00026106222044241855,0.0005381460752699843,0.0004493629201395302,0.00032831005342993,0.0004237469957963687,0.0006489668005839131,0.0004086247261775042,0.001102949144056976,0.00047333585841201434,0.00046679374227831744,0.0008247249006508577,0.00031811903623892756,0.00047366141880870587,0.0010866460330623178,0.0004506233242487445,0.0003281309416675775,0.00035976627497487715,0.0004451671344487389,0.0003782891968654155,0.0003514490785617003,0.00046862714654851686,0.000404482734886169,0.0007086728370220643,0.00031021229905107094,0.00033715223221080474,0.00023717527930437586,0.0002889609999022
000,0.011973628768551015,0.0,0.00019302430047627326,0.0006042951694586129,0.0008763988828314096,0.0023034607600736115,0.001751319663528031,0.0008791781897004754,0.0016514590144814567,0.0010660656743174378,0.0011744487254632667,0.0008278727363238859,0.001099049271041258,0.0013837260453074777,0.0012067892485892752,0.0011750462844932477,0.001398318655394115,0.0017398605440397917,0.0009208275397765442,0.0005928160153699907,0.00048551857970572835,0.0007804156660805358,0.0008583544866836605,0.0011320469919833438,0.001361310625944827,0.0008253211927495277,0.0011798005885343278,0.001347660408676452,0.0008553327205388419,0.0007893732303387779,0.0007640545470635101,0.0015998120821430822,0.0010987271622854835,0.0009099019577627442,0.0008049265645393693,0.0013438484381267587,0.0008709084584060137,0.0006232404164571496,0.0008185027894375701,0.0004440902568469219
unas,0.011972691327418516,0.0,0.0006267058786888292,0.0006270566611233134,0.00039424552868337935,0.0006274766756721729,0.0006514505542222131,0.0008419394462930988,0.0005366520793247636,0.0005674865007095087,0.00046046214768826355,0.0006439137666280648,0.0006274615697191781,0.0005876814361517001,0.00057654576084564,0.0005412065048819481,0.00039604384998954327,0.00029178083869405995,0.0003811413228326207,0.0004507916927691892,0.0006480282960324958,0.0005730515656086454,0.0008392015469228023,0.0005308356624786522,0.0007191807819802849,0.00040816090693037056,0.0005872799827350443,0.00040420588763451546,0.00046847803731884727,0.0002991299232912321,0.0004347044017628899,0.0003138994295181905,0.0010659888994689391,0.0006450586798707731,0.0006578167934898067,0.0003634771170175384,0.0007746332619677478,0.0009419577345957959,0.0002760907066001381,0.0003801407485630819
rusia,0.011931621869006204,0.0,0.0,0.0,8.637740957255657e-06,0.0,0.0,2.9715938686495835e-06,1.9271012212551422e-06,0.0,0.0,0.0,0.0,1.4733612191580242e-05,0.0,4.867613572155468e-05,0.0,4.423201018686814e-06,0.0,3.23782447220687e-06,7.671768403035946e-06,0.00011735063863723303,1.1154787337324374e-05,3.7957639018497654e-06,7.667112701414723e-06,1.9874497192435443e-05,0.0,2.8214548108370104e-05,0.0005448372783235605,0.00013910173140904537,0.0002485590111904224,0.0002563092868539561,0.00017397709463572853,0.0003955498182215514,0.0003357386281152304,0.00026129627696331616,0.00017869699952343263,0.000211357846511645,6.965916482051366e-05,0.00021627697858010706
